"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"65","Boreogadus saida",9,0,0,0.000377236179876547,0.000542644064886353,8.01559778357817e-06,0.000130784962605434,0.000955940296649962
"65","Gadus chalcogrammus",9,0,0,0.88427011809709,0.0176852281186171,0.871540600533616,0.87716217789707,0.903041384830582
"65","Gadus macrocephalus",9,0,0,0.115352587908733,0.0182062699837724,0.0960090656343831,0.122836215100346,0.128335027070211
"67","Boreogadus saida",9,0,0,1.46553273859916e-06,1.40005587964961e-07,1.35052458331936e-06,1.43058595268787e-06,1.61024566190355e-06
"67","Gadus chalcogrammus",9,0,0,1.55148964812617e-06,8.2706447216774e-08,1.47666329333694e-06,1.54335097437543e-06,1.63323387560352e-06
"67","Gadus macrocephalus",9,0,0,0.999996892723728,2.14652129631854e-07,0.999996679067649,0.999996918168205,0.999997084752002
"7","Boreogadus saida",9,0,0,1.14163368634089e-06,5.76113852211831e-07,7.2373463260831e-07,9.14517032708055e-07,1.75258189566138e-06
"7","Gadus chalcogrammus",9,0,0,0.999369440653814,0.00108294177400539,0.998212621833052,0.999991986539792,0.999997095471495
"7","Gadus macrocephalus",9,0,0,0.000629404379684698,0.00108314046439544,2.12742576168715e-06,6.1949810374771e-06,0.00178640932245785
"70","Boreogadus saida",9,2,0,0.516583940019766,0.115507293575199,0.426683986836553,0.479886039552433,0.637677108600213
"70","Gadus chalcogrammus",9,2,0,2.54650252617586e-06,2.14413065381734e-07,2.31736917054421e-06,2.66751914983117e-06,2.67277175170051e-06
"70","Gadus macrocephalus",9,2,0,0.483413391160147,0.115507465454983,0.362320073155034,0.52011118391337,0.573313585325019
"71","Boreogadus saida",9,2,0,0.801724203526559,0.0805585276050073,0.71784292213054,0.82450185491151,0.866244481245371
"71","Gadus chalcogrammus",9,2,0,2.13614451908291e-06,2.27657705326085e-07,1.89290869141027e-06,2.24744381151121e-06,2.28477594819149e-06
"71","Gadus macrocephalus",9,2,0,0.198273545477167,0.0805584619103566,0.133753150865554,0.175496180545575,0.282154700280634
"72","Boreogadus saida",9,0,0,1.35844562616926e-06,7.41946789613416e-08,1.29165268725182e-06,1.35047743125649e-06,1.43201153076254e-06
"72","Gadus chalcogrammus",9,0,0,0.122483724338779,0.0163413421642131,0.105823615361077,0.125686194501185,0.136421733678437
"72","Gadus macrocephalus",9,0,0,0.877514823192598,0.0163413705083224,0.863576747178486,0.874312422471202,0.894174939819898
"73","Boreogadus saida",9,0,0,1.16764596989696e-06,9.99021993599925e-08,1.10500046401801e-06,1.11567908183751e-06,1.27446333062646e-06
"73","Gadus chalcogrammus",9,0,0,1.26256978645304e-06,8.66655315001727e-08,1.20552492162419e-06,1.22077460250369e-06,1.35514055763884e-06
"73","Gadus macrocephalus",9,0,0,0.999997483068662,1.9141504827885e-07,0.999997279019135,0.99999756887383,0.999997614183797
"76","Boreogadus saida",9,0,0,0.116039881018199,0.0161291502853659,0.0988118635078965,0.125341892507447,0.125361188762641
"76","Gadus chalcogrammus",9,0,0,0.883956354146878,0.0161289209586692,0.874635274105047,0.874654369088883,0.901184121488006
"76","Gadus macrocephalus",9,0,0,3.76204388018046e-06,2.53071002441055e-07,3.53313446959408e-06,3.73704063466746e-06,4.01220604945288e-06
"78","Boreogadus saida",9,0,0,7.2839110088233e-07,1.64919777103448e-07,5.56397650221539e-07,7.76288202723114e-07,8.59672014978456e-07
"78","Gadus chalcogrammus",9,0,0,0.999576415504806,0.000135461342266588,0.999456947628999,0.999557050041432,0.999712344024481
"78","Gadus macrocephalus",9,0,0,0.000422843432959413,0.000135562237155266,0.000286862497584092,0.000442072039463009,0.000542480052806678
"79","Boreogadus saida",9,0,0,0.0400670552172839,0.00429118162364967,0.0355664825739608,0.0414403323768875,0.043400342274944
"79","Gadus chalcogrammus",9,0,0,1.35627392656131e-06,2.36845178635058e-08,1.34027769164391e-06,1.34536467169951e-06,1.38154302811123e-06
"79","Gadus macrocephalus",9,0,0,0.959931494956781,0.004291175512946,0.956598197686532,0.958558242339184,0.964432056951988
"80","Boreogadus saida",9,1,0,0.68910246383999,0.0622561762508543,0.653039176532426,0.653291980568054,0.7556046619287
"80","Gadus chalcogrammus",9,1,0,2.99715378727613e-05,4.99022407532418e-05,9.17131991037336e-07,1.43173242660943e-06,8.32847783837143e-05
"80","Gadus macrocephalus",9,1,0,0.310867494217883,0.062231075920765,0.244390065827293,0.346620337948397,0.346955005437537
"83","Boreogadus saida",9,0,0,1.78357626955007e-06,1.6002612179313e-07,1.6745322785349e-06,1.71110446166029e-06,1.95422129727154e-06
