"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"46","Boreogadus saida",9,0,0,0.299609126211124,0.0150200276556357,0.286488969541505,0.297224709524313,0.314756037064533
"46","Gadus chalcogrammus",9,0,0,0.0966628615472393,0.0276843564651033,0.0794388220843432,0.0821008285371542,0.126264629068708
"46","Gadus macrocephalus",9,0,0,0.603727925569578,0.0289162343752902,0.575727989659441,0.605022434802844,0.630627528631439
"47","Boreogadus saida",9,0,0,0.795317747784729,0.0115985866264043,0.783043404015946,0.799698414532285,0.80386852481809
"47","Gadus chalcogrammus",9,0,0,0.204679267626593,0.0115986554567427,0.196128002109467,0.200299191639159,0.216953597733038
"47","Gadus macrocephalus",9,0,0,2.98290494810613e-06,5.68169959118707e-07,2.42527219308533e-06,3.02795242910264e-06,3.50224734427989e-06
"49","Boreogadus saida",9,0,0,0.0753723610720178,0.108460478599691,0.00822298181911731,0.017932483665467,0.191345636120487
"49","Gadus chalcogrammus",9,0,0,0.924134704605864,0.10851080989521,0.80810809317422,0.981317544819947,0.991555901855539
"49","Gadus macrocephalus",9,0,0,0.000492927338863557,0.000280782055105443,0.000210387442961015,0.000535541566226422,0.000739245141507663
"50","Boreogadus saida",9,0,0,0.00117043665300534,0.00100984381354845,9.14035005868796e-05,0.00174410200973936,0.00176185425219989
"50","Gadus chalcogrammus",9,0,0,2.87075009724976e-06,1.07971307641573e-06,1.71641008885576e-06,3.42430100023389e-06,3.55457183810726e-06
"50","Gadus macrocephalus",9,0,0,0.998826453993753,0.00101102018484626,0.998234278823696,0.998252197491597,0.999906747190643
"51","Boreogadus saida",4,0,2,0.500236668034456,0.706764512776269,0.025466587332655,0.500236668034456,0.975006748736257
"51","Gadus chalcogrammus",4,0,2,6.97497007679905e-05,9.72483825693691e-05,4.42295953247714e-06,6.97497007679905e-05,0.000135076442003504
"51","Gadus macrocephalus",4,0,2,0.49969188288899,0.706664888021124,0.0249887252601288,0.49969188288899,0.974395040517851
"54","Boreogadus saida",2,0,0,0.995784995271511,NA,0.995784995271511,0.995784995271511,0.995784995271511
"54","Gadus chalcogrammus",2,0,0,0.00141593820120927,NA,0.00141593820120927,0.00141593820120927,0.00141593820120927
"54","Gadus macrocephalus",2,0,0,0.00279886995522179,NA,0.00279886995522179,0.00279886995522179,0.00279886995522179
